Id,Fecha,Año,Mes,Día,Día_Semana,Hora completa,Hora,Numero_víctimas,Participantes,Rol,Acusado,Victima,Sexo,Edad,Rango_etario,Fecha_fallecimiento,Lugar_del_hecho,Tipo_de_calle,Calle,Cruce,Dirección normalizada,Comuna,Barrios,Coordenada_x,Coordenada_y,Pos x,Pos y,Semestre
2016-0001,2016-01-01,2016,1,1,Viernes,04:00:00,4,1,MOTO-AUTO,CONDUCTOR,AUTO,MOTO,MASCULINO,19,Menos de 20,2016-01-01 00:00:00,AV PIEDRA BUENA Y AV FERNANDEZ DE LA CRUZ,AVENIDA,PIEDRA BUENA AV.,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","PIEDRA BUENA AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,98896.78238426,93532.43437792,-58.47533969,-34.68757022,2016-1
2016-0002,2016-01-02,2016,1,2,Sabado,01:15:00,1,1,AUTO-PASAJEROS,CONDUCTOR,PASAJEROS,AUTO,MASCULINO,70,Entre 61-80,2016-01-02 00:00:00,AV GRAL PAZ  Y AV DE LOS CORRALES,GRAL PAZ,"PAZ, GRAL. AV.",DE LOS CORRALES AV.,"PAZ, GRAL. AV. y DE LOS CORRALES AV.",9,LINIERS - MATADEROS - PARQUE AVELLANEDA,95832.05571093,95505.41641999,-58.50877521,-34.66977709,2016-1
2016-0003,2016-01-03,2016,1,3,Domingo,07:00:00,7,1,MOTO-AUTO,CONDUCTOR,AUTO,MOTO,MASCULINO,30, Entre 21- 40,2016-01-03 00:00:00,AV ENTRE RIOS 2034,AVENIDA,ENTRE RIOS AV.,,ENTRE RIOS AV. 2034,1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,106684.2909004,99706.57687843,-58.39040293,-34.63189362,2016-1
2016-0004,2016-01-10,2016,1,10,Domingo,00:00:00,0,1,MOTO-SD,CONDUCTOR,SD,MOTO,MASCULINO,18,Menos de 20,SD,AV LARRAZABAL Y GRAL VILLEGAS CONRADO,AVENIDA,LARRAZABAL AV.,"VILLEGAS, CONRADO, GRAL.","LARRAZABAL AV. y VILLEGAS, CONRADO, GRAL.",8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,99840.6522478,94269.16534422,-58.46503904,-34.68092974,2016-1
2016-0005,2016-01-21,2016,1,21,Jueves,05:20:00,5,1,MOTO-PASAJEROS,CONDUCTOR,PASAJEROS,MOTO,MASCULINO,29, Entre 21- 40,2016-02-01 00:00:00,AV SAN JUAN Y PRESIDENTE LUIS SAENZ PEÑA ,AVENIDA,SAN JUAN AV.,"SAENZ PE?A, LUIS, PRES.","SAN JUAN AV. y SAENZ PEÃ‘A, LUIS, PRES.",1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,106980.32827929,100752.16915795,-58.38718297,-34.62246630,2016-1
2016-0008,2016-01-24,2016,1,24,Domingo,18:30:00,18,1,MOTO-OBJETO FIJO,CONDUCTOR,OBJETO FIJO,MOTO,MASCULINO,30, Entre 21- 40,2016-01-24 00:00:00,AV 27 DE FEBRERO Y AV ESCALADA,AVENIDA,27 DE FEBRERO AV.,ESCALADA AV.,27 DE FEBRERO AV. y ESCALADA AV.,8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,101721.59002217,93844.25656649,-58.44451316,-34.68475866,2016-1
2016-0009,2016-01-24,2016,1,24,Domingo,19:10:00,19,1,MOTO-AUTO,PASAJERO_ACOMPAÑANTE,AUTO,MOTO,MASCULINO,29, Entre 21- 40,2016-01-26 00:00:00,NOGOYA Y JOAQUIN V. GONZALES,CALLE,NOGOYA,"GONZALEZ, JOAQUIN V.","NOGOYA y GONZALEZ, JOAQUIN V.",11,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,96545.87592078,102330.67262199,-58.50095869,-34.60825440,2016-1
2016-0010,2016-01-29,2016,1,29,Viernes,15:20:00,15,1,MOTO-AUTO,CONDUCTOR,AUTO,MOTO,MASCULINO,18,Menos de 20,2016-01-29 00:00:00,AV GENERAL PAZ Y AV DE LOS CORRALES,GRAL PAZ,"PAZ, GRAL. AV.",DE LOS CORRALES AV.,"PAZ, GRAL. AV. y DE LOS CORRALES AV.",9,LINIERS - MATADEROS - PARQUE AVELLANEDA,95832.05571093,95505.41641999,-58.50877521,-34.66977709,2016-1
2016-0012,2016-02-08,2016,2,8,Lunes,01:20:00,1,1,MOTO-CARGAS,CONDUCTOR,CARGAS,MOTO,MASCULINO,22, Entre 21- 40,2016-02-08 00:00:00,AV BELGRANO Y BERNARDO DE IRIGOYEN,AVENIDA,BELGRANO AV.,"IRIGOYEN, BERNARDO DE","BELGRANO AV. e IRIGOYEN, BERNARDO DE",1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,107595.35084333,101797.50052813,-58.38048577,-34.61303893,2016-1
2016-0013,2016-02-10,2016,2,10,Miercoles,11:30:00,11,1,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,16,Menos de 20,2016-02-10 00:00:00,AV ENTRE RIOS 1366,AVENIDA,ENTRE RIOS AV.,,ENTRE RIOS AV. 1366,1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,106616.41069662,100496.44662323,-58.39114932,-34.62477387,2016-1
2016-0015,2016-02-14,2016,2,14,Domingo,05:14:00,5,1,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,16,Menos de 20,2016-02-14 00:00:00,AV SCALABRINI ORTIZ Y VERA,AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",VERA,"SCALABRINI ORTIZ, RAUL AV. y VERA",15,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,102357.43746828,103343.52002839,-58.43760020,-34.59912758,2016-1
2016-0016,2016-02-14,2016,2,14,Domingo,22:00:00,22,1,MOTO-AUTO,PASAJERO_ACOMPAÑANTE,AUTO,MOTO,FEMENINO,19,Menos de 20,2016-02-14 00:00:00,AV REGIMIENTO DE PATRICIOS Y QUINQUELA MARTIN BENITO,AVENIDA,REGIMIENTO DE PATRICIOS AV.,"QUINQUELA MARTIN, BENITO","REGIMIENTO DE PATRICIOS AV. y QUINQUELA MARTIN, BENITO",4,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,108661.59115206,98481.75445555,-58.36882665,-34.64291993,2016-1
2016-0017,2016-02-15,2016,2,15,Lunes,16:54:00,16,1,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,59,Entre 41-60,2016-02-16 00:00:00,MARIANO ACOSTA Y ANA MARIA JANER,AVENIDA,"ACOSTA, MARIANO","JANER, ANA MARIA","ACOSTA, MARIANO y JANER, ANA MARIA",8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,101228.61094416,96623.72136186,-58.44989671,-34.65970435,2016-1
2016-0019,2016-02-17,2016,2,17,Miercoles,09:30:00,9,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,65,Entre 61-80,2016-02-17 00:00:00,LISANDRO DE LA TORRE Y SEVERO GARCIA GRANDE DE ZEQUEIRA ,CALLE,"DE LA TORRE, LISANDRO","GARCIA GRANDE DE ZEQUEIRA, SEVERO","DE LA TORRE, LISANDRO y GARCIA GRANDE DE ZEQUEIRA, SEVERO",9,LINIERS - MATADEROS - PARQUE AVELLANEDA,95727.37083199,97179.35560349,-58.50990884,-34.65468721,2016-1
2016-0020,2016-02-17,2016,2,17,Miercoles,16:00:00,16,1,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,59,Entre 41-60,2016-03-02 00:00:00,SUIPACHA 156,CALLE,SUIPACHA,,SUIPACHA 156,1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,107684.31807562,102519.17333314,-58.37952223,-34.60653282,2016-1
2016-0021,2016-02-17,2016,2,17,Miercoles,23:35:00,23,1,AUTO-AUTO,CONDUCTOR,AUTO,AUTO,MASCULINO,34, Entre 21- 40,2016-02-17 00:00:00,AV DIRECTORIO Y CURAPALIGUE,AVENIDA,DIRECTORIO AV.,CURAPALIGUE,DIRECTORIO AV. y CURAPALIGUE,7,FLORES - PARQUE CHACABUCO,101074.94198885,99848.19369046,-58.45157703,-34.63063795,2016-1
2016-0022,2016-02-21,2016,2,21,Domingo,06:00:00,6,1,MOTO-AUTO,PASAJERO_ACOMPAÑANTE,AUTO,MOTO,MASCULINO,41,Entre 41-60,SD,AV 9 DE JULIO Y ADOLFO ALSINA,AVENIDA,9 DE JULIO AV.,"ALSINA, ADOLFO","9 DE JULIO AV. y ALSINA, ADOLFO",1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,107507.39502374,102046.08333077,-58.38144696,-34.61079875,2016-1
2016-0025,2016-02-28,2016,2,28,Domingo,04:50:00,4,1,AUTO-AUTO,PASAJERO_ACOMPAÑANTE,AUTO,AUTO,MASCULINO,34, Entre 21- 40,2016-02-28 00:00:00,AV GRAL PAZ Y AV 27 DE FEBRERO,GRAL PAZ,"PAZ, GRAL. AV.",27 DE FEBRERO AV.,"PAZ, GRAL. AV. y 27 DE FEBRERO AV.",8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,100077.95205948,91571.23307293,-58.46244952,-34.70524971,2016-1
2016-0026,2016-02-28,2016,2,28,Domingo,07:30:00,7,1,AUTO-OBJETO FIJO,CONDUCTOR,OBJETO FIJO,AUTO,MASCULINO,30, Entre 21- 40,2016-03-04 00:00:00,HOLMBERG Y VEDIA,CALLE,HOLMBERG,VEDIA,HOLMBERG y VEDIA,12,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,97350.7556659,109083.19420265,-58.49216191,-34.54738649,2016-1
2016-0027,2016-02-28,2016,2,28,Domingo,09:35:00,9,1,AUTO-AUTO,PASAJERO_ACOMPAÑANTE,AUTO,AUTO,MASCULINO,34, Entre 21- 40,SD,CURAPALIGUE Y AVELINO DIAZ,AVENIDA,CURAPALIGUE AV.,"DIAZ, AVELINO","CURAPALIGUE AV. y DIAZ, AVELINO",7,FLORES - PARQUE CHACABUCO,101679.82794245,98973.0297685,-58.44497874,-34.63852623,2016-1
2016-0028,2016-03-02,2016,3,2,Miercoles,10:00:00,10,1,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,50,Entre 41-60,2016-03-02 00:00:00,VIAMONTE Y AV 9 DE JULIO,AVENIDA,VIAMONTE,9 DE JULIO AV.,VIAMONTE y 9 DE JULIO AV.,1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,107457.87314266,103212.28518029,-58.38199706,-34.60028648,2016-1
2016-0029,2016-03-04,2016,3,4,Viernes,17:30:00,17,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,38, Entre 21- 40,2016-03-04 00:00:00,AV CABILDO Y DEHEZA,AVENIDA,CABILDO AV.,DEHEZA,CABILDO AV. y DEHEZA,12,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,99037.31284333,109733.12041651,-58.47378664,-34.54153077,2016-1
2016-0031,2016-03-08,2016,3,8,Martes,12:30:00,12,1,MOTO-PASAJEROS,CONDUCTOR,PASAJEROS,MOTO,MASCULINO,21, Entre 21- 40,SD,AV GRAL PAZ Y AV CNEL ROCA,GRAL PAZ,"PAZ, GRAL. AV.","ROCA, CNEL. AV.","PAZ, GRAL. AV. y ROCA, CNEL. AV.",8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,99327.01838497,92326.91130631,-58.47064556,-34.69843756,2016-1
2016-0034,2016-03-12,2016,3,12,Sabado,12:30:00,12,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,52,Entre 41-60,2016-03-12 00:00:00,AV AMANCIO ALCORTA Y BONAVENA,AVENIDA,"ALCORTA, AMANCIO AV.","BONAVENA, OSCAR NATALIO","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",4,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,105230.9831575,97613.97258373,-58.40623949,-34.65076549,2016-1
2016-0035,2016-03-13,2016,3,13,Domingo,06:00:00,6,1,MOTO-PASAJEROS,CONDUCTOR,PASAJEROS,MOTO,MASCULINO,34, Entre 21- 40,2016-03-13 00:00:00,AV CORRIENTES Y AV CALLAO,AVENIDA,CORRIENTES AV.,CALLAO AV.,CORRIENTES AV. y CALLAO AV.,3,BALVANERA - SAN CRISTOBAL,106513.41423248,102752.75354401,-58.39228965,-34.60443527,2016-1
2016-0036,2016-03-14,2016,3,14,Lunes,00:15:00,0,1,MOTO-PASAJEROS,PASAJERO_ACOMPAÑANTE,PASAJEROS,MOTO,MASCULINO,36, Entre 21- 40,2016-03-14 00:00:00,HERRERA Y ARISTOBULO DEL VALLE,CALLE,HERRERA,"VALLE, ARISTOBULO DEL","HERRERA y VALLE, ARISTOBULO DEL",4,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,107808.84957181,99174.17105826,-58.37813396,-34.63668504,2016-1
2016-0037,2016-03-19,2016,3,19,Sabado,11:00:00,11,1,MOTO-MOTO,CONDUCTOR,MOTO,MOTO,MASCULINO,20, Entre 21- 40,2016-03-19 00:00:00,AV. EVA PERON Y QUIRNO,AVENIDA,LAFUENTE AV.,QUIRNO,LAFUENTE AV. y QUIRNO,7,FLORES - PARQUE CHACABUCO,100049.60313526,98412.21255444,-58.46275892,-34.64358293,2016-1
2016-0038,2016-03-21,2016,3,21,Lunes,08:06:00,8,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,29, Entre 21- 40,2016-03-21 00:00:00,AV GRAL PAZ COLECTORA Y ZUVIRIA,GRAL PAZ,"PAZ, GRAL. AV.",ZUVIRIA,"PAZ, GRAL. AV. y ZUVIRIA",8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,96926.79887463,94490.76318635,-58.49683458,-34.67892743,2016-1
2016-0039,2016-03-23,2016,3,23,Miercoles,01:50:00,1,1,MOTO-PASAJEROS,CONDUCTOR,PASAJEROS,MOTO,MASCULINO,20, Entre 21- 40,2016-03-23 00:00:00,BARTOLOME MITRE Y AV PUEYRREDON,AVENIDA,"MITRE, BARTOLOME",PUEYRREDON AV.,"MITRE, BARTOLOME y PUEYRREDON AV.",3,BALVANERA - SAN CRISTOBAL,105252.60308563,102264.96028996,-58.40603217,-34.60883960,2016-1
2016-0041,2016-03-29,2016,3,29,Martes,11:00:00,11,2,MOTO-CARGAS,CONDUCTOR,CARGAS,MOTO,MASCULINO,54,Entre 41-60,2016-03-29 00:00:00,AV DIRECTORIO Y RIVERA INDARTE,AVENIDA,DIRECTORIO AV.,RIVERA INDARTE AV.,DIRECTORIO AV. y RIVERA INDARTE AV.,7,FLORES - PARQUE CHACABUCO,100232.38564985,99530.2584319,-58.46076550,-34.63350444,2016-1
2016-0041,2016-03-29,2016,3,29,Martes,11:00:00,11,2,MOTO-CARGAS,PASAJERO_ACOMPAÑANTE,CARGAS,MOTO,MASCULINO,,,2016-03-30 00:00:00,AV DIRECTORIO Y RIVERA INDARTE,AVENIDA,DIRECTORIO AV.,RIVERA INDARTE AV.,DIRECTORIO AV. y RIVERA INDARTE AV.,7,FLORES - PARQUE CHACABUCO,100232.38564985,99530.2584319,-58.46076550,-34.63350444,2016-1
2016-0043,2016-03-30,2016,3,30,Miercoles,18:15:00,18,1,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,56,Entre 41-60,2016-03-30 00:00:00,DELLEPIANE LUIS TTE GRAL COLECTORA Y MURGUIONDO,AVENIDA,"DELLEPIANE, LUIS, TTE. GRAL.",MURGUIONDO,"DELLEPIANE, LUIS, TTE. GRAL. y MURGUIONDO",8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,98623.04338909,94933.06478837,-58.47832463,-34.67494416,2016-1
2016-0044,2016-03-31,2016,3,31,Jueves,19:40:00,19,1,MULTIPLE,CONDUCTOR,MULTIPLE,MOTO,MASCULINO,24, Entre 21- 40,2016-03-31 00:00:00,AV JOSE MARIA MORENO Y BALBASTRO,AVENIDA,"MORENO, JOSE MARIA AV.",BALBASTRO,"MORENO, JOSE MARIA AV. y BALBASTRO",7,FLORES - PARQUE CHACABUCO,102857.73817324,99148.76714504,-58.43213235,-34.63693953,2016-1
2016-0045,2016-04-11,2016,4,11,Lunes,10:25:00,10,1,MOTO-SD,CONDUCTOR,SD,MOTO,MASCULINO,,,SD,AV GRAL PAZ Y AV DEL LIBERTADOR,GRAL PAZ,"PAZ, GRAL. AV.",DEL LIBERTADOR AV.,"PAZ, GRAL. AV. y DEL LIBERTADOR AV.",13,BELGRANO - COLEGIALES - NUÃ‘EZ,99620.34936816,110483.29286598,-58.46743471,-34.53476874,2016-1
2016-0047,2016-04-15,2016,4,15,Viernes,05:30:00,5,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,41,Entre 41-60,2016-04-15 00:00:00,LIMA 1483,CALLE,LIMA,,LIMA 1483,1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,107412.19098904,100391.02557777,-58.38247061,-34.62571878,2016-1
2016-0048,2016-04-15,2016,4,15,Viernes,17:40:00,17,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,,,SD,AV. CORRIENTES Y AV. DORREGO,AVENIDA,CORRIENTES AV.,DORREGO AV.,CORRIENTES AV. y DORREGO AV.,15,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,101440.29935254,104167.40204334,-58.44759966,-34.59170240,2016-1
2016-0049,,,0,0,,,,0,,SD,,,SD,,,SD,,,,,,0,,,,,,<NA>-1
2016-0050,2016-04-19,2016,4,19,Martes,09:50:00,9,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,78,Entre 61-80,2016-04-19 00:00:00,TIMOTEO GORDILLO Y AV FERNANDEZ DE LA CRUZ,AVENIDA,"GORDILLO, TIMOTEO","FERNANDEZ DE LA CRUZ, F., GRAL. AV.","GORDILLO, TIMOTEO y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,99106.1471895,93761.32882893,-58.47305463,-34.68550712,2016-1
2016-0051,2016-04-20,2016,4,20,Miercoles,04:00:00,4,1,MOTO-CARGAS,CONDUCTOR,CARGAS,MOTO,MASCULINO,36, Entre 21- 40,2016-04-20 00:00:00,AV AMANCIO ALCORTA Y BONAVENA,AVENIDA,"ALCORTA, AMANCIO AV.","BONAVENA, OSCAR NATALIO","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",4,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,105230.9831575,97613.97258373,-58.40623949,-34.65076549,2016-1
2016-0052,,,0,0,,,,0,,SD,,,SD,,,SD,,,,,,0,,,,,,<NA>-1
2016-0053,2016-04-22,2016,4,22,Viernes,09:30:00,9,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,38, Entre 21- 40,2016-04-22 00:00:00,AV TRIUNVIRATO Y AV OLAZABAL,AVENIDA,TRIUNVIRATO AV.,OLAZABAL AV.,TRIUNVIRATO AV. y OLAZABAL AV.,12,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,98073.8055777,105955.73972818,-58.48429180,-34.57558053,2016-1
2016-0054,2016-04-23,2016,4,23,Sabado,21:00:00,21,1,MOTO-MOTO,CONDUCTOR,MOTO,MOTO,MASCULINO,30, Entre 21- 40,2016-04-25 00:00:00,AU LUIS DELLEPIANE Y AV GRAL PAZ,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,"PAZ, GRAL. AV.","AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y PAZ, GRAL. AV.",8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,97832.57143731,93489.83736533,-58.48695354,-34.68795245,2016-1
2016-0055,2016-04-25,2016,4,25,Lunes,20:30:00,20,1,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,79,Entre 61-80,2016-04-28 00:00:00,RAMON CASTILLA Y AV FIGUEROA ALCORTA,AVENIDA,"CASTILLA, RAMON, MARISCAL","FIGUEROA ALCORTA, PRES. AV.","CASTILLA, RAMON, MARISCAL y FIGUEROA ALCORTA, PRES. AV.",14,PALERMO,105787.74102401,105502.98340149,-58.40021959,-34.57964781,2016-1
2016-0056,2016-04-26,2016,4,26,Martes,04:45:00,4,1,MOTO-OBJETO FIJO,CONDUCTOR,OBJETO FIJO,MOTO,MASCULINO,26, Entre 21- 40,2016-04-26 00:00:00,AV LUIS MARIA CAMPOS 30,AVENIDA,"CAMPOS, LUIS M. AV.",,"CAMPOS, LUIS M. AV. 30",14,PALERMO,103094.06446966,105842.29634122,-58.42957885,-34.57660058,2016-1
2016-0058,2016-05-04,2016,5,4,Miercoles,14:00:00,14,1,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,57,Entre 41-60,2016-05-08 00:00:00,LIMA 1471,CALLE,LIMA,,LIMA 1471,1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,107411.76356149,100408.31441284,-58.38247542,-34.62556293,2016-1
2016-0059,2016-05-08,2016,5,8,Domingo,16:30:00,16,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,37, Entre 21- 40,2016-05-26 00:00:00,PASAJE CIUDADELA Y LIMA OESTE,CALLE,CIUDADELA,LIMA,CIUDADELA y LIMA,1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,107434.83290791,100217.70308007,-58.38222219,-34.62728101,2016-1
2016-0064,2016-05-14,2016,5,14,Sabado,18:11:00,18,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,20, Entre 21- 40,SD,AV JUAN B JUSTO Y AV CARRASCO,AVENIDA,"JUSTO, JUAN B. AV.",CARRASCO AV.,"JUSTO, JUAN B. AV. y CARRASCO AV.",10,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,97106.70264812,99970.19547024,-58.49485242,-34.62953445,2016-1
2016-0065,2016-05-20,2016,5,20,Viernes,14:40:00,14,1,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,20, Entre 21- 40,2016-05-20 00:00:00,AV GAONA Y ESPINOSA,AVENIDA,GAONA AV.,ESPINOSA,GAONA AV. y ESPINOSA,6,CABALLITO,101010.75965434,102062.1818597,-58.45227946,-34.61068024,2016-1
2016-0067,2016-05-21,2016,5,21,Sabado,17:00:00,17,1,MOTO-PASAJEROS,PASAJERO_ACOMPAÑANTE,PASAJEROS,MOTO,FEMENINO,30, Entre 21- 40,SD,AV LISANDRO DE LA TORRE Y SARAZA,AVENIDA,"DE LA TORRE, LISANDRO",SARAZA,"DE LA TORRE, LISANDRO y SARAZA",8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,98052.13008621,94912.60873025,-58.48455411,-34.67512760,2016-1
2016-0068,2016-05-22,2016,5,22,Domingo,22:00:00,22,1,MOTO-PASAJEROS,CONDUCTOR,PASAJEROS,MOTO,MASCULINO,58,Entre 41-60,SD,AV FIGUEROA ALCORTA Y AV PUEYRREDON,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",PUEYRREDON AV.,"FIGUEROA ALCORTA, PRES. AV. y PUEYRREDON AV.",2,RECOLETA,106673.12856878,104998.9923422,-58.39056593,-34.58418569,2016-1
2016-0069,2016-05-23,2016,5,23,Lunes,03:30:00,3,1,AUTO-CARGAS,CONDUCTOR,CARGAS,AUTO,MASCULINO,30, Entre 21- 40,2016-05-23 00:00:00,AV ENTRE RIOS Y PASAJE FILIBERTO,AVENIDA,ENTRE RIOS AV.,FILIBERTO,ENTRE RIOS AV. y FILIBERTO,3,BALVANERA - SAN CRISTOBAL,106612.54991859,100244.75667446,-58.39118948,-34.62704273,2016-1
2016-0073,2016-06-11,2016,6,11,Sabado,15:00:00,15,1,MOTO-CARGAS,CONDUCTOR,CARGAS,MOTO,MASCULINO,23, Entre 21- 40,SD,MAGARIÑOS CERVANTES 3900,CALLE,"MAGARI?OS CERVANTES, A.",,"MAGARIÃ‘OS CERVANTES, A. 3900",10,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,97531.2479284,101000.15957301,-58.49021952,-34.62025108,2016-1
2016-0074,2016-06-12,2016,6,12,Domingo,06:40:00,6,1,AUTO-AUTO,CONDUCTOR,AUTO,AUTO,MASCULINO,60,Entre 61-80,SD,AV GRAL PAZ Y RODOLFO SCAPINO,GRAL PAZ,"PAZ, GRAL. AV.","SCAPINO, RODOLFO","PAZ, GRAL. AV. y SCAPINO, RODOLFO",8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,96731.44252651,94668.88351657,-58.49896559,-34.67732118,2016-1
2016-0075,2016-06-12,2016,6,12,Domingo,23:13:00,23,1,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,42,Entre 41-60,2016-06-12 00:00:00,AUTOPISTA DELLEPIANE LUIS TTE GRAL Y MIRALLA,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,MIRALLA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y MIRALLA,8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,98963.3296283,95620.61360192,-58.47461076,-34.66874679,2016-1
2016-0076,2016-06-13,2016,6,13,Lunes,16:20:00,16,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,53,Entre 41-60,2016-06-13 00:00:00,AV SAN MARTIN Y CAMARONES,AVENIDA,SAN MARTIN AV.,CAMARONES,SAN MARTIN AV. y CAMARONES,15,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,100109.22264405,102851.8694276,-58.46210891,-34.60356211,2016-1
2016-0077,2016-06-13,2016,6,13,Lunes,21:52:00,21,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,,,SD,TTEG JUAN D PERON Y AVDA LEANDRO N ALEM,AVENIDA,"PERON, JUAN DOMINGO, TTE. GENERAL","ALEM, LEANDRO N. AV.","PERON, JUAN DOMINGO, TTE. GENERAL y ALEM, LEANDRO N. AV.",1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,108532.37320501,102648.4041872,-58.37027770,-34.60536123,2016-1
2016-0078,2016-06-13,2016,6,13,Lunes,23:01:00,23,1,MOTO-MOTO,CONDUCTOR,MOTO,MOTO,MASCULINO,30, Entre 21- 40,SD,AV BELGRANO Y AV JUJUY,AVENIDA,BELGRANO AV.,JUJUY AV.,BELGRANO AV. y JUJUY AV.,3,BALVANERA - SAN CRISTOBAL,105354.74322032,101621.63182427,-58.40491455,-34.61463830,2016-1
